"timestamp","bbMiddle","bbUpper","bbLower","bbPb","ema55","ema400","ema800","macd","signal","histogram","kalman","slope","support","resistance","trend","spikes"
"2025-01-11T18:00:00.000Z",94399.11799999999,94799.03388909418,93999.2021109058,0.3656367464626019,94359.97974828693,95766.16383840807,96311.53175208798,-1485.274954891327,-1596.0195636475153,110.7446087561882,94265.97038579544,104685.61268926189,89930.43874749052,119951.60545480343,233.50223983288743,
"2025-01-11T17:30:00.000Z",94402.20800000001,94798.3337423155,94006.08225768452,0.18500153695987046,94362.76871760478,95773.55488521713,96316.58777649871,-1498.0465599420131,-1600.5397517600127,102.49319181799956,94298.52083427849,104677.3662142729,89923.52453290773,119943.16276412057,270.8221307126223,
"2025-01-11T17:00:00.000Z",94406.79950000001,94787.71419726462,94025.8848027354,0.10790499533743965,94371.34499179272,95781.67972173452,96322.00439170896,-1444.7422338218312,-1604.7231473444208,159.98091352258962,94338.24961589585,104669.11973928391,89916.61031832494,119934.7200734377,284.7207790269749,
"2025-01-11T16:30:00.000Z",94410.7465,94774.35124447494,94047.14175552505,0.5552296148638093,94382.09009349854,95790.06864264546,96327.54610482964,-1338.7074107764347,-1611.2529805494244,272.54556977298967,94380.78055911369,104660.87326429493,89909.69610374214,119926.27738275482,201.5112560155103,
"2025-01-11T16:00:00.000Z",94398.933,94776.88818485166,94020.97781514835,0.5472106236801562,94379.28111772296,95796.78121729531,96332.24356691934,-1345.1943694917863,-1622.3772895197503,277.182920027964,94409.89924121878,104652.62678930594,89902.78188915935,119917.83469207195,207.78793631034205,
"2025-01-11T15:30:00.000Z",94397.1995,94774.60336254937,94019.79563745063,0.5197010437301225,94377.02238783409,95803.60909307122,96336.99356333214,-1343.5388213659462,-1633.6908780923204,290.1520567263742,94441.20763193141,104644.38031431696,89895.86767457654,119909.39200138907,215.68014755030163,
"2025-01-11T15:00:00.000Z",94395.018,94772.6332802953,94017.4027197047,0.5753836020029156,94375.5918730518,95810.58422636983,96341.81189515525,-1326.5138188119163,-1645.533819183193,319.02000037127664,94474.84584978307,104636.13383932797,89888.95345999375,119900.9493107062,207.96286755794426,
"2025-01-11T14:30:00.000Z",94381.7235,94774.30544934902,93989.14155065097,0.7983154222811247,94372.47521480902,95817.39442299324,96346.54246310308,-1317.2638116563612,-1658.5550436881429,341.29123203178165,94508.09390655921,104627.88736433898,89882.03924541095,119892.50662002333,169.03817817074014,
"2025-01-11T14:00:00.000Z",94353.99399999999,94759.26323677352,93948.72476322646,0.5406964025478667,94362.5374684747,95823.41670080274,96350.87435913087,-1381.1957837974333,-1672.4852980567869,291.2895142593536,94535.85559835337,104619.64088935,89875.12503082816,119884.06392934047,228.43032151577063,
"2025-01-11T13:30:00.000Z",94338.4105,94770.44705802164,93906.37394197835,0.5655262835386768,94361.53981412672,95830.61688476667,96355.79023987964,-1360.775509258703,-1684.37466598574,323.59915672703687,94574.67743622157,104611.39441436101,89868.21081624537,119875.6212386576,228.78885901736794,
"2025-01-11T13:00:00.000Z",94328.7665,94765.6585423196,93891.8744576804,0.638230373067369,94360.17286776454,95837.81280900109,96360.69827552389,-1330.5657457391353,-1697.5827948317415,367.01704909260616,94614.08497502035,104603.14793937204,89861.29660166257,119867.17854797472,217.48603201267542,
"2025-01-11T12:30:00.000Z",94314.4325,94754.46894201894,93874.39605798105,0.7658274152552323,94356.52482155086,95844.77151982315,96365.48212602582,-1308.6759249302268,-1712.563082549807,403.8871576195802,94652.04892239768,104594.90146438305,89854.38238707978,119858.73585729185,194.97622407361632,
