"timestamp","bbMiddle","bbUpper","bbLower","bbPb","ema55","ema400","ema800","macd","signal","histogram","kalman","slope","support","resistance","trend","pocPrice","vah","val","spikes"
"2025-01-24T11:55:00.000Z",105329.2325,105592.08182873642,105066.38317126357,0.6529535958614346,105271.57460157054,105060.0534272892,105030.58631184406,312.31511927815154,232.17467690310525,80.14044237504629,105486.3654829458,105329.71416865502,104923.69595367032,105611.0314851135,-80.3493401966989,,,,
"2025-01-24T11:50:00.000Z",105315.36299999998,105594.63478821667,105036.09121178329,0.7401012305187854,105265.93927918565,105058.30111364153,105029.63749159836,295.4317062094924,228.90363843881764,66.52806777067477,105487.25060161085,105324.56433684495,104919.998791162,105606.24060655845,-90.98514079087181,,,,
"2025-01-24T11:45:00.000Z",105304.13950000002,105576.42048233663,105031.85851766341,0.5619773362618758,105258.4482293565,105056.340367344,105028.58659670874,249.52386243251385,226.18820710123907,23.33565533127478,105486.17648011654,105319.41450503489,104916.30162865367,105601.44972800341,-63.70500630728202,,,,
"2025-01-24T11:40:00.000Z",105295.77550000002,105576.69479885146,105014.85620114858,0.40318304897097973,105255.20570810574,105054.92909098984,105027.81237041765,234.92225367494393,225.23573137343195,9.686522301511985,105489.49411701744,105314.26467322481,104912.60446614533,105596.65884944837,-40.00037145160604,,,,
"2025-01-24T11:35:00.000Z",105287.20750000002,105592.91802012843,104981.4969798716,0.40022014948259665,105255.7700227223,105053.99449996723,105027.27778310956,260.09251702991605,224.84036311622737,35.25215391368869,105496.25814655673,105309.11484141475,104908.90730363701,105591.86797089332,-36.52575116575463,,,,
"2025-01-24T11:30:00.000Z",105283.67050000001,105596.14741519485,104971.19358480517,0.4860941727573817,105256.97696242525,105053.13131450341,105026.7798551574,304.8992109922983,223.40149969117886,81.49771130111947,105502.79386245113,105303.96500960467,104905.21014112869,105587.07709233828,-49.07465278956806,,,,
"2025-01-24T11:25:00.000Z",105277.52549999999,105598.13972813044,104956.91127186954,0.6618526111663731,105256.24214456505,105052.0192910172,105026.15857819909,347.53649722634873,220.0750624952148,127.46143473113392,105506.34681878412,105298.8151777946,104901.51297862036,105582.28621378323,-76.15902031393489,,,,
"2025-01-24T11:20:00.000Z",105266.62350000002,105587.19192641969,104946.05507358034,0.7456363244485743,105251.13733413913,105050.36871102231,105025.26958840733,358.3099713430129,214.8725549551685,143.43741638784437,105504.60525822274,105293.66534598454,104897.81581611204,105577.49533522819,-87.50409544882132,,,,
"2025-01-24T11:15:00.000Z",105260.3965,105568.79616705915,104951.99683294086,0.8616143657464213,105244.07722532848,105048.49532110263,105024.27123944214,352.4677024453558,209.01796653117486,143.44973591418096,105500.44784242437,105288.51551417446,104894.11865360371,105572.70445667313,-103.08152294019237,,,,
"2025-01-24T11:10:00.000Z",105250.975,105532.72596112304,104969.22403887697,0.7295555612026989,105234.30731615821,105046.31514727358,105023.12188084249,313.40938804838515,203.16287526937157,110.24651277901359,105493.2928634818,105283.3656823644,104890.42149109539,105567.9135781181,-78.01219430693891,,,,
"2025-01-24T11:05:00.000Z",105254.1085,105546.7110681572,104961.50593184281,0.6852025781635971,105228.34720661365,105044.64088736016,105022.22774287214,304.7809156227886,198.66301760492203,106.11789801786657,105490.03595631784,105278.21585055432,104886.72432858705,105563.12269956306,-74.15083416126436,,,,
"2025-01-24T11:00:00.000Z",105266.66699999999,105615.0330316481,104918.30096835188,0.722701104447444,105222.87199055706,105043.04765872537,105021.37602257896,299.8400457490352,194.33167482868257,105.50837092035263,105486.8665379879,105273.06601874426,104883.02716607873,105558.331821008,-89.62704237783328,,,,
"2025-01-24T10:55:00.000Z",105281.153,105698.73416636919,104863.57183363082,0.6640962416858947,105214.75125547776,105041.14900037312,105020.37363465049,262.26755633846915,190.0252107094845,72.24234562898465,105480.51966713589,105267.91618693418,104879.3300035704,105553.54094245296,-89.41692712687654,,,,
